Title,Company,Location,Is_Remote,Rating,Salary,salary_low,salary_high,salary_avg,experience_level,tech_keywords,clean_location
SOFTWARE DEVELOPER,KORMELI,"Burlington, MA",False,3.9,Not Disclosed,,,,Not Specified,Other,Burlington
"Software Developer, TradePMR",Robinhood3.8,United States,False,3.8,$140K - $165K(Employer est.),140000.0,165000.0,152500.0,Not Specified,Other,Remote
Software Developer II,Brown & Brown Insurance3.8,"Manasquan, NJ",False,3.8,$90K - $100K(Employer est.),90000.0,100000.0,95000.0,Mid,Other,Manasquan
.NET Developer 1 (689808),R2 Technologies Corporation4.6,"Atlanta, GA",False,4.6,$75.00 - $85.00 Per Hour(Employer est.),156000.0,176800.0,166400.0,Entry,Other,Atlanta
Software Developer I,Symple Lending4.4,"Tampa, FL",False,4.4,$66K - $87K(Glassdoor est.),66000.0,87000.0,76500.0,Entry,Other,Tampa
Python Developer,Amex4.1,"Phoenix, AZ",False,4.1,$70K - $135K(Employer est.),70000.0,135000.0,102500.0,Not Specified,Python,Phoenix
Mid-Level Software Developer,Refuel Corporate3.2,"North Charleston, SC",False,3.2,$59K - $94K(Glassdoor est.),59000.0,94000.0,76500.0,Mid,Other,North Charleston
Software Developer,Veenus Infotechs,"Peoria, IL",False,3.9,$40.00 - $41.00 Per Hour(Employer est.),83200.0,85280.0,84240.0,Not Specified,Other,Peoria
"Software Developer, Android",EDAG Inc3.6,"Fremont, CA",False,3.6,$98K - $166K(Glassdoor est.),98000.0,166000.0,132000.0,Entry,Other,Fremont
Software Developer,S. J. Rollins Technologies3.5,"Bangor, ME",False,3.5,$57K - $98K(Glassdoor est.),57000.0,98000.0,77500.0,Not Specified,Other,Bangor
Software Developer,Gate 1 Ltd3.3,"Fort Washington, PA",False,3.3,$68K - $97K(Glassdoor est.),68000.0,97000.0,82500.0,Not Specified,Other,Fort Washington
Front End Specialist Full Time,"Ollies Bargain Outlet, Inc.3.0","Farmington, MI",False,3.0,$29K - $37K(Glassdoor est.),29000.0,37000.0,33000.0,Entry,Frontend,Farmington
"Software Engineer, Apple Services Engineering",Apple4.1,"Seattle, WA",False,4.1,$135K - $251K(Employer est.),135000.0,251000.0,193000.0,Entry,Other,Seattle
Software Engineering SMTS,Salesforce4.1,"San Francisco, CA",False,4.1,$158K - $237K(Employer est.),158000.0,237000.0,197500.0,Entry,Other,San Francisco
Report Developer I,Desert Oasis Healthcare3.5,"Palm Desert, CA",False,3.5,$38.14 - $47.00 Per Hour(Employer est.),79331.2,97760.0,88545.6,Entry,Other,Palm Desert
.NET Software Developer,BAE Systems3.7,"Chantilly, VA",False,3.7,$130K - $222K(Employer est.),130000.0,222000.0,176000.0,Not Specified,Other,Chantilly
Software Developer (Provisioning),National Information Solutions Cooperative (NISC)3.6,"Bismarck, ND",False,3.6,$57K - $90K(Glassdoor est.),57000.0,90000.0,73500.0,Entry,Other,Bismarck
Junior Software Developer,Delmarva Digital,"Laurel, DE",False,3.9,$58K - $97K(Glassdoor est.),58000.0,97000.0,77500.0,Entry,Other,Laurel
Software Developer (contract),KPMG3.7,"Boston, MA",False,3.7,$80.00 - $110.00 Per Hour(Employer est.),166400.0,228800.0,197600.0,Not Specified,Other,Boston
Software Developer,ABB4.0,"Senatobia, MS",False,4.0,$55K - $89K(Glassdoor est.),55000.0,89000.0,72000.0,Not Specified,Other,Senatobia
Frontend Software Developer,Tampa Bay Rays4.5,"Saint Petersburg, FL",False,4.5,$78K - $123K(Glassdoor est.),78000.0,123000.0,100500.0,Not Specified,Frontend,Saint Petersburg
Senior Software Developer,InCommodities US3.7,"Austin, TX",False,3.7,$137K - $147K(Employer est.),137000.0,147000.0,142000.0,Senior,Other,Austin
Data and Backend Developer,Plexuss4.7,"Walnut Creek, CA",False,4.7,$70K(Employer est.),70000.0,70000.0,70000.0,Not Specified,"Backend, Data",Walnut Creek
Software Developer,Hybrid Promtions LLC2.7,"Lewis Center, OH",False,2.7,$80K - $85K(Employer est.),80000.0,85000.0,82500.0,Not Specified,Other,Lewis Center
Mid-Level Software Developer,"Avion Solutions, Inc.4.3","Huntsville, AL",False,4.3,$71K - $100K(Glassdoor est.),71000.0,100000.0,85500.0,Mid,Other,Huntsville
Web Developer,Partify Inc.,"Fraser, MI",False,3.9,$25.00 Per Hour(Employer est.),52000.0,52000.0,52000.0,Not Specified,Other,Fraser
Frontend Developer - Developer Publications,Apple4.1,"Cupertino, CA",False,4.1,$143K - $264K(Employer est.),143000.0,264000.0,203500.0,Entry,Frontend,Cupertino
Software developer in test,PayPal3.7,"San Jose, CA",False,3.7,$61K - $147K(Employer est.),61000.0,147000.0,104000.0,Entry,Other,San Jose
Full stack Developer,R2 Technologies Corporation4.6,"Atlanta, GA",False,4.6,$65.00 - $75.00 Per Hour(Employer est.),135200.0,156000.0,145600.0,Not Specified,Full Stack,Atlanta
Web Developer,Hoffmann Oberweis Dairy,"North Aurora, IL",False,3.9,$85K - $110K(Employer est.),85000.0,110000.0,97500.0,Not Specified,Other,North Aurora
Software Developer,PACS5.0,"Farmington, UT",False,5.0,$54K - $89K(Glassdoor est.),54000.0,89000.0,71500.0,Not Specified,Other,Farmington
Full Stack Software Developer,PRO IT USA5.0,"Seattle, WA",False,5.0,Not Disclosed,,,,Not Specified,Full Stack,Seattle
Software Developer,Cincinnati Incorporated4.4,"Harrison, OH",False,4.4,$68K - $123K(Employer est.),68000.0,123000.0,95500.0,Not Specified,Other,Harrison
Software Engineer 5 - Ads Inventory Management & Forecasting,Netflix4.2,Remote,True,4.2,$100K - $720K(Employer est.),100000.0,720000.0,410000.0,Entry,Other,Remote
Software Developer - Junior Level,"Zekiah Technologies, Inc4.7","Dahlgren, VA",False,4.7,$61K - $93K(Glassdoor est.),61000.0,93000.0,77000.0,Entry,Other,Dahlgren
Software Developer,Binary Computer Int'l Corp4.1,"South Plainfield, NJ",False,4.1,$102K(Employer est.),102000.0,102000.0,102000.0,Not Specified,Other,South Plainfield
Java Developer,NS2 Mission4.0,"Chantilly, VA",False,4.0,$110K - $157K(Glassdoor est.),110000.0,157000.0,133500.0,Not Specified,Java,Chantilly
Software Developer,GenuineIT4.7,"Houston, TX",False,4.7,Not Disclosed,,,,Not Specified,Other,Houston
Developer Apprentice (Remote From Anywhere in Colorado),State of Colorado3.8,"Denver, CO",False,3.8,$45K - $47K(Employer est.),45000.0,47000.0,46000.0,Entry,Other,Denver
Senior Software Developer,"Keysight Technologies, Inc.4.0","Calabasas, CA",False,4.0,$139K - $232K(Employer est.),139000.0,232000.0,185500.0,Senior,Other,Calabasas
Software Developer,Parsons4.0,Remote,True,4.0,$101K - $190K(Employer est.),101000.0,190000.0,145500.0,Not Specified,Other,Remote
Software Developer II,Visual Computer Solutions5.0,"Freehold, NJ",False,5.0,$85K - $95K(Employer est.),85000.0,95000.0,90000.0,Mid,Other,Freehold
Windows Forms Software Developer,"Opus Inspection,Inc3.5","Tucson, AZ",False,3.5,$90K - $110K(Employer est.),90000.0,110000.0,100000.0,Entry,Other,Tucson
Software Developer,Riverside Research Institute4.0,"Fairfax, VA",False,4.0,$81K - $149K(Employer est.),81000.0,149000.0,115000.0,Not Specified,Other,Fairfax
"Software Engineer, Backend (Knowledge Innovation)",OpenAI4.5,"San Francisco, CA",False,4.5,$325K(Employer est.),325000.0,325000.0,325000.0,Entry,Backend,San Francisco
"Software Developer 3-2967-Los Alamos, NM",OLH Inc.5.0,"Los Alamos, NM",False,5.0,$64K - $115K(Glassdoor est.),64000.0,115000.0,89500.0,Senior,Other,Los Alamos
Software Engineering Co-op (Fall 2025),Intuitive Surgical4.4,"Durham, NC",False,4.4,$45.00 - $72.00 Per Hour(Employer est.),93600.0,149760.0,121680.0,Mid,Other,Durham
Software Developer,WinTech,"Monett, MO",False,3.9,$62K - $100K(Glassdoor est.),62000.0,100000.0,81000.0,Not Specified,Other,Monett
Junior Web Developer,Majority Strategies LLC3.0,"Jacksonville, FL",False,3.0,$60K - $70K(Employer est.),60000.0,70000.0,65000.0,Entry,Other,Jacksonville
Junior Software Engineer,"General Dynamics Mission Systems, Inc3.9","Dedham, MA",False,3.9,$90K - $93K(Employer est.),90000.0,93000.0,91500.0,Entry,Other,Dedham
Entry to Mid-Level Programmer,RAM Mutual Insurance Company,"Esko, MN",False,3.9,$50K - $60K(Employer est.),50000.0,60000.0,55000.0,Entry,Other,Esko
Software Developer,Saalex Solutions Inc.3.8,"Point Mugu NAWC, CA",False,3.8,$95K - $150K(Employer est.),95000.0,150000.0,122500.0,Not Specified,Other,Point Mugu NAWC
Software Developer,Fibersmith Software2.9,"Columbia, MO",False,2.9,$64K - $101K(Glassdoor est.),64000.0,101000.0,82500.0,Not Specified,Other,Columbia
Software Developer,C Squared Systems LLC2.6,"Auburn, NH",False,2.6,Not Disclosed,,,,Not Specified,Other,Auburn
Odoo Software Developer - 1540,Bhired5.0,"Brooklyn, NY",False,5.0,$80K - $100K(Employer est.),80000.0,100000.0,90000.0,Entry,Other,Brooklyn
"Software Developer, Server Side Technologies",Jun Group4.0,"New York, NY",False,4.0,$120K - $150K(Employer est.),120000.0,150000.0,135000.0,Entry,Other,New York
Senior Software Engineers,CloudIQ3.9,"Issaquah, WA",False,3.9,$191K(Employer est.),191000.0,191000.0,191000.0,Senior,Other,Issaquah
Software Developer,The AME Group3.1,"South Bend, IN",False,3.1,$72K - $107K(Glassdoor est.),72000.0,107000.0,89500.0,Not Specified,Other,South Bend
Software Developer,CEDENT5.0,Florida,False,5.0,Not Disclosed,,,,Not Specified,Other,Florida
Junior Software Developer,Bowhead3.7,"Colorado Springs, CO",False,3.7,$115K - $140K(Employer est.),115000.0,140000.0,127500.0,Entry,Other,Colorado Springs
Software Developer,Krueger International Incorporated3.7,"Green Bay, WI",False,3.7,$89K - $133K(Glassdoor est.),89000.0,133000.0,111000.0,Not Specified,Other,Green Bay
Software Developer,Axiom Technologies,"Reston, VA",False,3.9,$125K - $195K(Employer est.),125000.0,195000.0,160000.0,Not Specified,Other,Reston
Embedded Software Developer,Genova Technologies3.1,"Cedar Rapids, IA",False,3.1,$74K - $107K(Glassdoor est.),74000.0,107000.0,90500.0,Not Specified,Other,Cedar Rapids
Software Developer,Fullsteam3.4,Georgia,False,3.4,Not Disclosed,,,,Not Specified,Other,Georgia
Software Developer,9Logic Technologies4.2,"Redmond, WA",False,4.2,$81K - $111K(Glassdoor est.),81000.0,111000.0,96000.0,Not Specified,Other,Redmond
Software Developer,GOCOOL4.5,"Puyallup, WA",False,4.5,$73K - $113K(Glassdoor est.),73000.0,113000.0,93000.0,Not Specified,Other,Puyallup
SOFTWARE DEVELOPER,Gannu Software5.0,"Schaumburg, IL",False,5.0,Not Disclosed,,,,Not Specified,Other,Schaumburg
Jr. Web Software Developer,TechSur Solutions4.2,"Reston, VA",False,4.2,$76K - $109K(Glassdoor est.),76000.0,109000.0,92500.0,Not Specified,Other,Reston
Software Developer,Off Duty Management1.9,"Katy, TX",False,1.9,$100K - $110K(Employer est.),100000.0,110000.0,105000.0,Not Specified,Other,Katy
Devops Software Developer,Oracle3.7,"Pleasanton, CA",False,3.7,$134K - $183K(Glassdoor est.),134000.0,183000.0,158500.0,Not Specified,Other,Pleasanton
Java Full Stack Developer - AEM,R2 Technologies Corporation4.6,"Pleasanton, KS",False,4.6,$80.00 - $95.00 Per Hour(Employer est.),166400.0,197600.0,182000.0,Not Specified,"Java, Full Stack",Pleasanton
Software Developer,Better Direct1.0,"Tempe, AZ",False,1.0,$75K - $117K(Glassdoor est.),75000.0,117000.0,96000.0,Not Specified,Other,Tempe
Software Developer,Arvato USA LLC3.4,"Valencia, CA",False,3.4,Not Disclosed,,,,Not Specified,Other,Valencia
Front-End Developer,"Coffey Communications, Inc.3.2","Walla Walla, WA",False,3.2,$70K - $90K(Employer est.),70000.0,90000.0,80000.0,Not Specified,Other,Walla Walla
Software Developer,HS Solutions3.7,"San Ramon, CA",False,3.7,$181K(Employer est.),181000.0,181000.0,181000.0,Not Specified,Other,San Ramon
Bioinformatics Software Developer,Association of Biomolecular Resource Facilities,"El Monte, CA",False,3.9,$82K - $120K(Employer est.),82000.0,120000.0,101000.0,Entry,Other,El Monte
"Senior Software Development Engineer, Developer Experience",Remitly3.8,"Seattle, WA",False,3.8,$180K - $225K(Employer est.),180000.0,225000.0,202500.0,Senior,Other,Seattle
Software Developer,Ingellicom4.0,United States,False,4.0,$55K(Employer est.),55000.0,55000.0,55000.0,Not Specified,Other,Remote
Software Developer 3,Almac Group3.5,"Lansdale, PA",False,3.5,Not Disclosed,,,,Senior,Other,Lansdale
Programmer/Software Developer - (Fully Remote - Remote/Hybrid/In-Office/Flexible),"National Field Representatives, LLC2.2","Claremont, NH",False,2.2,$48K - $89K(Glassdoor est.),48000.0,89000.0,68500.0,Entry,Other,Claremont
Software Developer,DCS Corp4.3,Maryland,False,4.3,$65K - $80K(Employer est.),65000.0,80000.0,72500.0,Not Specified,Other,Maryland
Software/Application Developer,"Technical Intelligence Solutions, LLC","Arlington, VA",False,3.9,$125K - $135K(Employer est.),125000.0,135000.0,130000.0,Entry,Other,Arlington
Software Engineer - Platform,Oumi,"Seattle, WA",False,3.9,$140K - $220K(Employer est.),140000.0,220000.0,180000.0,Entry,Other,Seattle
Software Engineer - Apple TV App,Apple4.1,"San Francisco, CA",False,4.1,$143K - $264K(Employer est.),143000.0,264000.0,203500.0,Entry,Other,San Francisco
Software Developer / Analyst,Edwards Lifesciences3.9,"Naperville, IL",False,3.9,$106K - $149K(Employer est.),106000.0,149000.0,127500.0,Not Specified,Other,Naperville
Software Engineer III,Blue Origin3.2,"Seattle, WA",False,3.2,$148K - $207K(Employer est.),148000.0,207000.0,177500.0,Senior,Other,Seattle
Software Developer,Numerix4.3,"Fair Lawn, NJ",False,4.3,$59K - $99K(Glassdoor est.),59000.0,99000.0,79000.0,Not Specified,Other,Fair Lawn
Full Stack Software Developer III,Northside Hospital4.3,"Atlanta, GA",False,4.3,Not Disclosed,,,,Senior,Full Stack,Atlanta
Software Developer Senior,Moss Adams4.0,"Seattle, WA",False,4.0,$87K - $133K(Employer est.),87000.0,133000.0,110000.0,Senior,Other,Seattle
Software Developer (contract),KPMG3.7,"New York, NY",False,3.7,$60.00 - $94.00 Per Hour(Employer est.),124800.0,195520.0,160160.0,Not Specified,Other,New York
"Frontend Software Engineer, Global E-commerce Warehousing",TikTok3.2,"Seattle, WA",False,3.2,$138K - $238K(Employer est.),138000.0,238000.0,188000.0,Entry,Frontend,Seattle
"Product Developer, (Hybrid, WA)",Nordstrom Inc3.6,"Seattle, WA",False,3.6,$70K - $132K(Employer est.),70000.0,132000.0,101000.0,Entry,Other,Seattle
.Net Software Developer II,Merrick Bank3.3,"South Jordan, UT",False,3.3,$92K - $102K(Employer est.),92000.0,102000.0,97000.0,Mid,Other,South Jordan
MuleSoft Software developer,Intone Networks4.2,"Dearborn, MI",False,4.2,$93K - $118K(Glassdoor est.),93000.0,118000.0,105500.0,Not Specified,Other,Dearborn
Software Application Developer,"GEM Technologies, Inc.4.5","Los Alamos, NM",False,4.5,$110K - $135K(Employer est.),110000.0,135000.0,122500.0,Entry,Other,Los Alamos
Software Developer_HR – Code AS,S2 IT Group4.2,"Alpharetta, GA",False,4.2,Not Disclosed,,,,Not Specified,Other,Alpharetta
Software Developer,Buffalo Rock3.1,"Birmingham, AL",False,3.1,Not Disclosed,,,,Not Specified,Other,Birmingham
Machine Control Software Developer,Harland Medical Systems2.7,"Eden Prairie, MN",False,2.7,$90K - $120K(Employer est.),90000.0,120000.0,105000.0,Entry,Other,Eden Prairie
Software Developer,Florida Virtual School4.1,Florida,False,4.1,$77K - $138K(Employer est.),77000.0,138000.0,107500.0,Not Specified,Other,Florida
Software Developer,U-Haul3.4,"Phoenix, AZ",False,3.4,Not Disclosed,,,,Not Specified,Other,Phoenix
Sr. Software Developer,Stanford University4.3,"Stanford, CA",False,4.3,$160K - $191K(Employer est.),160000.0,191000.0,175500.0,Senior,Other,Stanford
Software Provisioning Specialist,Proofpoint3.7,"Draper, UT",False,3.7,$23.98 - $46.43 Per Hour(Employer est.),49878.4,96574.4,73226.4,Entry,Other,Draper
Application Developer,Info origin Inc3.4,"Topeka, KS",False,3.4,$38.00 - $40.00 Per Hour(Employer est.),79040.0,83200.0,81120.0,Entry,Other,Topeka
Software Developer/Analyst 3 K,Knight Transportation3.3,"Phoenix, AZ",False,3.3,$100K - $150K(Employer est.),100000.0,150000.0,125000.0,Senior,Other,Phoenix
Software Developer - Junior,Enteractive4.4,Illinois,False,4.4,Not Disclosed,,,,Entry,Other,Illinois
Software Developer (Hybrid),Hynes & Khater4.0,"Houston, TX",False,4.0,$66K - $106K(Glassdoor est.),66000.0,106000.0,86000.0,Entry,Other,Houston
Software Developer,MITER Brands3.8,"Tacoma, WA",False,3.8,$90K - $113K(Employer est.),90000.0,113000.0,101500.0,Not Specified,Other,Tacoma
UI Developer,R2 Technologies Corporation4.6,"San Jose, CA",False,4.6,$70.00 - $80.00 Per Hour(Employer est.),145600.0,166400.0,156000.0,Entry,Other,San Jose
JAVA Software Developer - ALL LEVELS,QVine Corporation3.9,"Herndon, VA",False,3.9,$85K - $122K(Glassdoor est.),85000.0,122000.0,103500.0,Not Specified,Java,Herndon
ReactJS Developer - Candidates from Bay Area (SFO),N2P Systems Inc.,"San Jose, CA",False,3.9,$55.00 Per Hour(Employer est.),114400.0,114400.0,114400.0,Entry,Other,San Jose
Senior Software Developer,COUNTRY Financial3.8,"Bloomington, IL",False,3.8,$94K - $129K(Employer est.),94000.0,129000.0,111500.0,Senior,Other,Bloomington
"Jr. Software Developer - HSV, AL","Davidson Technologies, Inc.4.3","Huntsville, AL",False,4.3,$60K - $93K(Glassdoor est.),60000.0,93000.0,76500.0,Not Specified,Other,Huntsville
Software Developer,BAE Systems3.7,"Springfield, VA",False,3.7,$116K - $197K(Employer est.),116000.0,197000.0,156500.0,Not Specified,Other,Springfield
Software Application Developer,A-TEK Inc.4.8,"McLean, VA",False,4.8,$79K - $106K(Glassdoor est.),79000.0,106000.0,92500.0,Entry,Other,McLean
Backend Software Developer (C#/.NET | AWS),CEDENT5.0,"Omaha, NE",False,5.0,$32.00 Per Hour(Employer est.),66560.0,66560.0,66560.0,Not Specified,Backend,Omaha
Junior Programmer,Advanced Behavioral Health3.6,"Middletown, CT",False,3.6,Not Disclosed,,,,Entry,Other,Middletown
Software Developer,INGELLICOM4.0,"Guaynabo, PR",False,4.0,Not Disclosed,,,,Not Specified,Other,Guaynabo
Software Developer,ITC Defense4.6,"Philadelphia, PA",False,4.6,$60K - $70K(Employer est.),60000.0,70000.0,65000.0,Not Specified,Other,Philadelphia
(978) Senior AEM Backend Developer,Nearsure4.1,Remote,True,4.1,Not Disclosed,,,,Senior,Backend,Remote
"Software Engineer, Frontend (Consumer - Trading)",Coinbase3.8,Remote,True,3.8,$152K - $179K(Employer est.),152000.0,179000.0,165500.0,Entry,Frontend,Remote
Junior Software Developer,REGENCY IHS ADMINISTRATIVE SERVICES LLC2.9,"Victoria, TX",False,2.9,Not Disclosed,,,,Entry,Other,Victoria
Full Stack Software Developer,FBW Manufacturing LLC,"Moncks Corner, SC",False,3.9,Not Disclosed,,,,Not Specified,Full Stack,Moncks Corner
Jr. Software Developer,Air Combat Effectiveness Consulting5.0,"Lexington Park, MD",False,5.0,$77K - $100K(Employer est.),77000.0,100000.0,88500.0,Not Specified,Other,Lexington Park
"System Software Engineer, Diagnostics & Test",OpenAI4.5,"San Francisco, CA",False,4.5,$310K - $465K(Employer est.),310000.0,465000.0,387500.0,Entry,Other,San Francisco
Software Developer,Enteractive4.4,Illinois,False,4.4,Not Disclosed,,,,Not Specified,Other,Illinois
Software Developer,Hotlines Inc.,"Council Bluffs, IA",False,3.9,$65K - $95K(Employer est.),65000.0,95000.0,80000.0,Not Specified,Other,Council Bluffs
Application/Software Developer,Illumination Works LLC3.6,"Beavercreek, OH",False,3.6,Not Disclosed,,,,Entry,Other,Beavercreek
Software Developer,Southern Research2.7,"Birmingham, AL",False,2.7,$66K - $92K(Glassdoor est.),66000.0,92000.0,79000.0,Not Specified,Other,Birmingham
ReactJS Fullstack Developer,Capgemini3.8,"Chicago, IL",False,3.8,$68K - $109K(Employer est.),68000.0,109000.0,88500.0,Not Specified,Other,Chicago
iOS Engineer - Software Developer / Engineer,R2 Technologies Corporation4.6,"Alpharetta, GA",False,4.6,$80.00 - $90.00 Per Hour(Employer est.),166400.0,187200.0,176800.0,Entry,Other,Alpharetta
Software Developer,"D. E. Shaw & Co., L.P.4.1","New York, NY",False,4.1,$225K(Employer est.),225000.0,225000.0,225000.0,Not Specified,Other,New York
Software Developer,Info Image1.8,"Brisbane, CA",False,1.8,$83K - $133K(Glassdoor est.),83000.0,133000.0,108000.0,Not Specified,Other,Brisbane
"Director, Software Engineering",Mastercard4.2,"O Fallon, MO",False,4.2,$165K - $264K(Employer est.),165000.0,264000.0,214500.0,Entry,Other,O Fallon
Geospatial Software Developer,Argonne National Laboratory4.3,"Lemont, IL",False,4.3,$75K - $119K(Employer est.),75000.0,119000.0,97000.0,Entry,Other,Lemont
Software Developer,CUBRC INC4.0,"Rome, NY",False,4.0,$80K - $130K(Employer est.),80000.0,130000.0,105000.0,Not Specified,Other,Rome
Software Developer (ISI03),CipherQore Solutions4.3,"Prairieville, LA",False,4.3,Not Disclosed,,,,Senior,Other,Prairieville
Senior Software Engineer I - Developer tooling,WALGREENS3.1,"Deerfield, IL",False,3.1,$103K - $164K(Employer est.),103000.0,164000.0,133500.0,Entry,Other,Deerfield
Application/Reports Developer,Community Renewal Team2.8,"Hartford, CT",False,2.8,$32.31 Per Hour(Employer est.),67204.8,67204.8,67204.8,Entry,Other,Hartford
Senior Software Developer,Bernard Health2.6,"Nashville, TN",False,2.6,$90K - $120K(Employer est.),90000.0,120000.0,105000.0,Senior,Other,Nashville
Networks Software Developer,Elliot Partnership3.3,"New York, NY",False,3.3,$300K - $500K(Employer est.),300000.0,500000.0,400000.0,Not Specified,Other,New York
Associate Software Developer,Patelco Credit Union3.5,"Dublin, CA",False,3.5,$35.09 - $41.29 Per Hour(Employer est.),72987.20000000001,85883.2,79435.20000000001,Entry,Other,Dublin
Application Software Developer,New Horizons Behavioral Health3.7,"Columbus, GA",False,3.7,$51K - $66K(Employer est.),51000.0,66000.0,58500.0,Entry,Other,Columbus
A428-Python developer rec 5208,FHR3.5,"Phoenix, AZ",False,3.5,$55.00 - $65.00 Per Hour(Employer est.),114400.0,135200.0,124800.0,Mid,Python,Phoenix
Software Developer,ETek IT Services3.6,"Schaumburg, IL",False,3.6,$90.00 - $100.00 Per Hour(Employer est.),187200.0,208000.0,197600.0,Not Specified,Other,Schaumburg
"Backend Software Engineer, Global Streaming Meida - LiveEvent",TikTok3.2,"Seattle, WA",False,3.2,$138K - $238K(Employer est.),138000.0,238000.0,188000.0,Entry,Backend,Seattle
"Software Developer, Bellevue, Washington",Xplore Inc.3.2,"Bellevue, WA",False,3.2,$120K - $140K(Employer est.),120000.0,140000.0,130000.0,Entry,Other,Bellevue
Frontend Software Developer- React/Redux,Cognition Corporation4.7,"Lexington, MA",False,4.7,$73K - $107K(Glassdoor est.),73000.0,107000.0,90000.0,Not Specified,Frontend,Lexington
"Software Engineer, 3D Tooling, Simulation",Tesla3.5,"Palo Alto, CA",False,3.5,$132K - $330K(Employer est.),132000.0,330000.0,231000.0,Senior,Other,Palo Alto
Sr. React js Developers,R2 Technologies Corporation4.6,"Atlanta, GA",False,4.6,$70.00 - $80.00 Per Hour(Employer est.),145600.0,166400.0,156000.0,Senior,Other,Atlanta
Software Development Engineer,"Twitch Interactive, Inc.3.6","Seattle, WA",False,3.6,$100K - $200K(Employer est.),100000.0,200000.0,150000.0,Entry,Other,Seattle
Software Developer,Open Access Technology International3.1,"Minneapolis, MN",False,3.1,$55K - $75K(Employer est.),55000.0,75000.0,65000.0,Not Specified,Other,Minneapolis
Software Developer (Kubernetes),Leidos3.8,"San Antonio, TX",False,3.8,$105K - $189K(Employer est.),105000.0,189000.0,147000.0,Not Specified,Other,San Antonio
Devops - Software Developer / Engineer,R2 Technologies Corporation4.6,"Alpharetta, GA",False,4.6,$65.00 - $70.00 Per Hour(Employer est.),135200.0,145600.0,140400.0,Entry,Other,Alpharetta
Mid-Level Software Developer,TDI Technologies4.6,"San Diego, CA",False,4.6,$105K - $115K(Employer est.),105000.0,115000.0,110000.0,Mid,Other,San Diego
Front End Developer,Check Out My Card LLC,"Auburn, WA",False,3.9,$120K - $150K(Employer est.),120000.0,150000.0,135000.0,Not Specified,Frontend,Auburn
Software Developer,Oracle3.7,"Pleasanton, CA",False,3.7,Not Disclosed,,,,Not Specified,Other,Pleasanton
Mid-Level Back-End Software Developer,Mimir Security Inc.,"Frederick, MD",False,3.9,$80K - $108K(Employer est.),80000.0,108000.0,94000.0,Mid,Other,Frederick
Software Developer,Kia Technologies Inc,United States,False,3.9,$121K(Employer est.),121000.0,121000.0,121000.0,Not Specified,Other,Remote
Software Development Specialist 2 - PN: 20066939 & 20066963,State of Ohio Jobs3.6,"Columbus, OH",False,3.6,$35.31 - $51.84 Per Hour(Employer est.),73444.8,107827.20000000001,90636.0,Senior,Other,Columbus
Full Stack Software Developer (React / Python ),Rush Order4.3,"Gilroy, CA",False,4.3,$80K - $110K(Employer est.),80000.0,110000.0,95000.0,Not Specified,"Python, Full Stack",Gilroy
Angular Developer,R2 Technologies Corporation4.6,"Atlanta, GA",False,4.6,$65.00 - $70.00 Per Hour(Employer est.),135200.0,145600.0,140400.0,Not Specified,Other,Atlanta
Senior Software Developer - Java,Encloud services LLC,"Sacramento, CA",False,3.9,$80.00 Per Hour(Employer est.),166400.0,166400.0,166400.0,Senior,Java,Sacramento
React developer,R2 Technologies Corporation4.6,"Alpharetta, GA",False,4.6,$60.00 - $80.00 Per Hour(Employer est.),124800.0,166400.0,145600.0,Not Specified,Other,Alpharetta
Mid-Level Software Developer,DSN Software,"Tulsa, OK",False,3.9,$65K - $75K(Employer est.),65000.0,75000.0,70000.0,Mid,Other,Tulsa
React JS Developer,TrueFirms | An IT Staff Augmentation Marketplace,"Indore, WV",False,3.9,Not Disclosed,,,,Not Specified,Other,Indore
Software Developer,Indus Group5.0,"Hackensack, NJ",False,5.0,$91K - $140K(Glassdoor est.),91000.0,140000.0,115500.0,Not Specified,Other,Hackensack
Software Developer (Junior),AMERICAN SYSTEMS4.4,"Springfield, VA",False,4.4,$78K - $130K(Employer est.),78000.0,130000.0,104000.0,Entry,Other,Springfield
Developer Publications - Software Engineering Author,Apple4.1,"San Diego, CA",False,4.1,$135K - $251K(Employer est.),135000.0,251000.0,193000.0,Entry,Other,San Diego
1391 - Software Developer,Sigma Defense4.7,Patuxent River Naval Air Station,False,4.7,$65K - $145K(Employer est.),65000.0,145000.0,105000.0,Senior,Other,Patuxent River Naval Air Station
Software Developer,Full Visibility LLC5.0,"Stafford, VA",False,5.0,$150K(Employer est.),150000.0,150000.0,150000.0,Not Specified,Other,Stafford
Web Developer (Part-Time) (690686),R2 Technologies Corporation4.6,"Atlanta, GA",False,4.6,$70.00 - $80.00 Per Hour(Employer est.),145600.0,166400.0,156000.0,Entry,Other,Atlanta
Software Developer,Delight Consulting Services3.9,United States,False,3.9,Not Disclosed,,,,Not Specified,Other,Remote
Software Developer,Nixon web tech,"Dallas, TX",False,3.9,$80K - $110K(Employer est.),80000.0,110000.0,95000.0,Not Specified,Other,Dallas
Software Developer - Web and MES or Ignition Software,Capgemini Engineering3.9,Virginia,False,3.9,Not Disclosed,,,,Entry,Other,Virginia
Software Developer,SkyePoint Decisions3.6,United States,False,3.6,$90K - $100K(Employer est.),90000.0,100000.0,95000.0,Not Specified,Other,Remote
